sub	sup	status	for	against
loop	logical-relation	single	sumo	
looting	expression	single	opencyc	
loss	logical-relation	single	sumo	
lost-item	logical-relation	single	sumo	
lottery	expression	single	opencyc	
love	logical-relation	single	sumo	
lower-bound	algebraic-structure	single	wikidata	
lower-bound	antisymmetric-relation	single	wikidata	
lower-bound	attribute	single	wordnet	
lower-bound	binary-relation	single	wikidata	
lower-bound	logical-relation	single	sumo	
lower-bound	mathematical-set	single	wikidata	
lower-bound	mathematical-structure	single	wikidata	
lower-bound	number	accepted	peter sumo	
lower-bound	partial-order	dissented	wikidata	
lower-bound	preorder	single	wikidata	
lower-bound	quantity	single	sumo	
lower-bound	reflexive-relation	single	wikidata	
lower-bound	shape	dissented	wordnet	
lower-bound	transitive-relation	single	wikidata	
lower-set	algebraic-structure	single	wikidata	
lower-set	mathematical-set	single	wikidata	
lower-set	mathematical-structure	single	wikidata	
lower-set	subset	accepted	peter wikidata	
loyalty	logical-relation	single	sumo	
loyalty	range-of-a-function	single	sumo	
lozenge	expression	single	opencyc	
machinery	expression	single	opencyc	
maestro	expression	single	opencyc	
magnitude	logical-relation	single	sumo	
maid	expression	single	opencyc	
mailman	expression	single	opencyc	
mailman	logical-relation	single	sumo	
mainstream	logical-relation	single	sumo	
majority	logical-relation	single	sumo	
malice	logical-relation	single	sumo	
maltreatment	logical-relation	single	sumo	
man	expression	single	opencyc	
management	expression	single	opencyc	
manager	expression	single	opencyc	
mandelbrot-set	logical-relation	single	sumo	
mandelbrot-set	mathematical-set	accepted	sumo wordnet	
mandelbrot-set	subset	single	sumo	
manifold	attribute	single	wordnet	
manifold	logical-relation	single	sumo	
manifold	mathematical-set	accepted	sumo wordnet	
manifold	mathematical-space	accepted	claude wordnet	
manifold	mathematical-structure	single	wikidata	
manifold	subset	single	sumo	
manifold	topological-space	accepted	claude wikidata	
manner	logical-relation	single	sumo	
manner	range-of-a-function	single	sumo	
manner-of-speaking	logical-relation	single	sumo	
manual	expression	single	opencyc	
manufacturer	logical-relation	single	sumo	
manuscript	algebraic-structure	single	wikidata	
manuscript	mathematical-set	single	wikidata	
manuscript	mathematical-structure	single	wikidata	
mar	logical-relation	single	sumo	
marching-music	logical-relation	single	sumo	
mark	logical-relation	single	sumo	
marketing	expression	single	opencyc	
marriage	logical-relation	single	sumo	
married-couple	expression	single	opencyc	
married-couple	logical-relation	single	sumo	
master-of-ceremonies	logical-relation	single	sumo	
material-implication	logical-connective	accepted	peter	
mathematical-analysis	calculus	accepted	claude wordnet	
mathematical-analysis	cognition	single	wordnet	
mathematical-analysis	field-of-study	accepted	sumo wordnet	
mathematical-analysis	logical-relation	single	sumo	
mathematical-analysis	mathematics	single	wordnet	
mathematical-analysis	science	single	wordnet	
mathematical-analysis	signified	single	sumo	
mathematical-category	mathematical-structure	accepted	claude wikidata	
mathematical-field	abelian-group	dissented	wikidata	
mathematical-field	algebra-over-a-field	dissented	wikidata	
mathematical-field	algebraic-magma	single	wikidata	
mathematical-field	algebraic-structure	single	wikidata	
mathematical-field	commutative-ring	accepted	claude wikidata	
mathematical-field	division-ring	accepted	claude wikidata	
mathematical-field	logical-relation	single	sumo	
mathematical-field	mathematical-group	single	wikidata	
mathematical-field	mathematical-module	single	wikidata	
mathematical-field	mathematical-ring	single	wikidata	
mathematical-field	mathematical-set	accepted	sumo wikidata wordnet	
mathematical-field	mathematical-structure	single	wikidata	
mathematical-field	module	single	wikidata	
mathematical-field	monoid	single	wikidata	
mathematical-field	quasigroup	single	wikidata	
mathematical-field	semigroup	single	wikidata	
mathematical-field	subgroup	dissented	wikidata	
mathematical-field	subset	rejected	sumo wikidata	
mathematical-field	topological-space	single	wikidata	
mathematical-field	vector-space	single	wikidata	
mathematical-graph	hypergraph	dissented	wikidata	
mathematical-graph	mathematical-structure	accepted	peter wikidata	
mathematical-group	algebraic-magma	single	wikidata	
mathematical-group	algebraic-structure	single	wikidata	
mathematical-group	logical-relation	single	sumo	
mathematical-group	mathematical-set	accepted	sumo wordnet	
mathematical-group	mathematical-structure	single	wikidata	
mathematical-group	monoid	accepted	claude wikidata	
mathematical-group	quasigroup	accepted	claude wikidata	
mathematical-group	semigroup	single	wikidata	
mathematical-group	subset	single	sumo	
mathematical-induction	formal-proof	accepted	peter	
mathematical-integration	accomplishment	single	sumo	
mathematical-integration	act	accepted	sumo wordnet	
mathematical-integration	activity	accepted	sumo wordnet	
mathematical-integration	calculation	single	sumo	
mathematical-integration	event	accepted	sumo wordnet	
mathematical-integration	information	single	sumo	
mathematical-integration	mathematical-operation	accepted	claude wordnet	
mathematical-integration	phenomenon	single	sumo	
mathematical-integration	procedure	accepted	sumo wordnet	
mathematical-integration	universe	single	sumo	
mathematical-integration	volition	single	sumo	
mathematical-lattice	algebraic-structure	single	wikidata	
mathematical-lattice	join-semilattice	accepted	claude wikidata	
mathematical-lattice	mathematical-structure	single	wikidata	
mathematical-lattice	meet-semilattice	accepted	claude wikidata	
mathematical-lattice	partially-ordered-set	accepted	claude wikidata	
mathematical-logic	logic	accepted	peter	
mathematical-logic	mathematics	accepted	peter	
mathematical-module	algebraic-structure	accepted	claude wikidata	
mathematical-module	mathematical-structure	single	wikidata	
mathematical-operation	accomplishment	single	sumo	
mathematical-operation	act	accepted	sumo wordnet	
mathematical-operation	activity	accepted	sumo wordnet	
mathematical-operation	algebraic-structure	single	wikidata	
mathematical-operation	binary-relation	single	wikidata	
mathematical-operation	calculation	single	sumo	
mathematical-operation	event	accepted	sumo wordnet	
mathematical-operation	function	accepted	claude wikidata	
mathematical-operation	information	single	sumo	
mathematical-operation	mathematical-set	single	wikidata	
mathematical-operation	mathematical-structure	single	wikidata	
mathematical-operation	phenomenon	single	sumo	
mathematical-operation	procedure	accepted	sumo wordnet	
mathematical-operation	universe	single	sumo	
mathematical-operation	volition	single	sumo	
mathematical-relation	concept	accepted	peter	
mathematical-relation	logical-relation	single	sumo	
mathematical-ring	algebraic-structure	accepted	claude wikidata	
mathematical-ring	mathematical-structure	single	wikidata	
mathematical-series	function	accepted	peter wordnet	
mathematical-series	mathematical-relation	single	wordnet	
mathematical-series	polynomial	dissented	wordnet	
mathematical-set	algebraic-structure	dissented	wikidata	
mathematical-set	concept	accepted	peter	
mathematical-set	logical-relation	single	sumo	
mathematical-set	mathematical-structure	single	wikidata	
mathematical-space	attribute	dissented	wordnet	
mathematical-space	logical-relation	single	sumo	
mathematical-space	mathematical-set	accepted	sumo wordnet	
mathematical-space	subset	single	sumo	
mathematical-statement	expression	disputed	opencyc	wordnet
mathematical-statement	information	accepted	sumo wordnet	
mathematical-statement	phenomenon	single	sumo	
mathematical-statement	statement	single	opencyc	
mathematical-statement	universe	single	sumo	
mathematical-structure	concept	accepted	peter	
mathematician	adult	single	opencyc	
mathematician	agent	single	wordnet	
mathematician	expression	single	opencyc	
mathematician	human	single	opencyc	
mathematician	mammal	single	opencyc	
mathematician	organism	single	wordnet	
mathematician	person	single	wordnet	
mathematician	physical-object	single	wordnet	
mathematician	research-worker	single	wikidata	
mathematician	scientist	accepted	opencyc wikidata wordnet	
mathematician	structure	single	opencyc	
mathematician	system	single	opencyc	
mathematician	vertebrate	single	opencyc	
mathematician	worker	single	opencyc	
mathematics	logical-relation	single	sumo	
matrimony	logical-relation	single	sumo	
matrix	data-structure	dissented	wikidata	
matrix	mathematical-structure	accepted	peter	
matrix	tensor	dissented	wikidata	
matrix-addition	accomplishment	single	sumo	
matrix-addition	act	accepted	sumo wordnet	
matrix-addition	activity	accepted	sumo wordnet	
matrix-addition	calculation	single	sumo	
matrix-addition	event	accepted	sumo wordnet	
matrix-addition	information	single	sumo	
matrix-addition	mathematical-operation	single	wordnet	
matrix-addition	matrix-operation	accepted	claude wordnet	
matrix-addition	phenomenon	single	sumo	
matrix-addition	procedure	accepted	sumo wordnet	
matrix-addition	universe	single	sumo	
matrix-addition	volition	single	sumo	
matrix-algebra	algebra	accepted	claude wordnet	
matrix-algebra	cognition	single	wordnet	
matrix-algebra	field-of-study	accepted	sumo wordnet	
matrix-algebra	logical-relation	single	sumo	
matrix-algebra	mathematics	single	wordnet	
matrix-algebra	science	single	wordnet	
matrix-algebra	signified	single	sumo	
matrix-inversion	accomplishment	single	sumo	
matrix-inversion	act	accepted	sumo wordnet	
matrix-inversion	activity	accepted	sumo wordnet	
matrix-inversion	calculation	single	sumo	
matrix-inversion	event	accepted	sumo wordnet	
matrix-inversion	information	single	sumo	
matrix-inversion	mathematical-operation	single	wordnet	
matrix-inversion	matrix-operation	accepted	claude wordnet	
matrix-inversion	phenomenon	single	sumo	
matrix-inversion	procedure	accepted	sumo wordnet	
matrix-inversion	universe	single	sumo	
matrix-inversion	volition	single	sumo	
matrix-multiplication	accomplishment	single	sumo	
matrix-multiplication	act	accepted	sumo wordnet	
matrix-multiplication	activity	accepted	sumo wordnet	
matrix-multiplication	calculation	single	sumo	
matrix-multiplication	event	accepted	sumo wordnet	
matrix-multiplication	information	single	sumo	
matrix-multiplication	mathematical-operation	single	wordnet	
matrix-multiplication	matrix-operation	accepted	claude wordnet	
matrix-multiplication	multiplication	accepted	claude wikidata	
matrix-multiplication	phenomenon	single	sumo	
matrix-multiplication	procedure	accepted	sumo wordnet	
matrix-multiplication	universe	single	sumo	
matrix-multiplication	volition	single	sumo	
matrix-operation	accomplishment	single	sumo	
matrix-operation	act	accepted	sumo wordnet	
matrix-operation	activity	accepted	sumo wordnet	
matrix-operation	calculation	single	sumo	
matrix-operation	event	accepted	sumo wordnet	
matrix-operation	information	single	sumo	
matrix-operation	mathematical-operation	accepted	claude wordnet	
matrix-operation	phenomenon	single	sumo	
matrix-operation	procedure	accepted	sumo wordnet	
matrix-operation	universe	single	sumo	
matrix-operation	volition	single	sumo	
matrix-transposition	accomplishment	single	sumo	
matrix-transposition	act	accepted	sumo wordnet	
matrix-transposition	activity	accepted	sumo wordnet	
matrix-transposition	calculation	single	sumo	
matrix-transposition	event	accepted	sumo wordnet	
matrix-transposition	information	single	sumo	
matrix-transposition	mathematical-operation	single	wordnet	
matrix-transposition	matrix-operation	accepted	claude wordnet	
matrix-transposition	phenomenon	single	sumo	
matrix-transposition	procedure	accepted	sumo wordnet	
matrix-transposition	universe	single	sumo	
matrix-transposition	volition	single	sumo	
matroid	hypergraph	dissented	wikidata	
matroid	mathematical-structure	accepted	peter wikidata	
maximal-element	concept	accepted	peter	
maximization	accomplishment	single	sumo	
maximization	act	accepted	sumo wordnet	
maximization	activity	accepted	sumo wordnet	
maximization	calculation	single	sumo	
maximization	event	accepted	sumo wordnet	
maximization	information	single	sumo	
maximization	mathematical-operation	accepted	claude wordnet	
maximization	phenomenon	single	sumo	
maximization	procedure	accepted	sumo wordnet	
maximization	universe	single	sumo	
maximization	volition	single	sumo	
maximum	logical-relation	single	sumo	
maxwell's-equations	differential-equation	accepted	claude wordnet	
maxwell's-equations	equation	single	wordnet	
maxwell's-equations	information	accepted	sumo wordnet	
maxwell's-equations	mathematical-statement	single	wordnet	
maxwell's-equations	phenomenon	single	sumo	
maxwell's-equations	universe	single	sumo	
mayor	expression	single	opencyc	
mean	average	accepted	claude wordnet	
mean	cognition	single	wordnet	
mean	logical-relation	single	sumo	
mean	number	single	sumo	
mean	quantity	single	sumo	
mean	statistic	single	wordnet	
mean-deviation	cognition	single	wordnet	
mean-deviation	deviation	accepted	claude wordnet	
mean-deviation	logical-relation	single	sumo	
mean-deviation	statistic	single	wordnet	
meaning	logical-relation	single	sumo	
measure	logical-relation	single	sumo	
median	average	accepted	claude wordnet	
median	cognition	single	wordnet	
median	logical-relation	single	sumo	
median	statistic	single	wordnet	
medicine	expression	single	opencyc	
medicine	logical-relation	single	sumo	
meet-semilattice	algebraic-structure	single	wikidata	
meet-semilattice	mathematical-structure	single	wikidata	
meet-semilattice	partially-ordered-set	accepted	claude wikidata	
meet-semilattice	semilattice	accepted	peter	
meeting	expression	single	opencyc	
melodic-theme	logical-relation	single	sumo	
memo	expression	single	opencyc	
memorial	expression	single	opencyc	
memory	expression	single	opencyc	
menace	logical-relation	single	sumo	
mentality	logical-relation	single	sumo	
menu	expression	single	opencyc	
merchant	logical-relation	single	sumo	
merkle-tree	data-structure	accepted	peter wikidata	
merkle-tree	tree-graph	accepted	peter	
message-authentication-code	cryptographic-primitive	accepted	peter	
metamathematics	cognition	single	wordnet	
metamathematics	field-of-study	accepted	sumo wordnet	
metamathematics	logical-relation	single	sumo	
metamathematics	mathematics	accepted	claude wordnet	
metamathematics	science	single	wordnet	
metamathematics	signified	single	sumo	
method	logical-relation	single	sumo	
methodology	logical-relation	single	sumo	
metric-function	algebraic-structure	single	wikidata	
metric-function	binary-relation	single	wikidata	
metric-function	function	accepted	claude wikidata wordnet	
metric-function	logical-relation	single	sumo	
metric-function	mathematical-relation	single	wordnet	
metric-function	mathematical-set	single	wikidata	
metric-function	mathematical-structure	single	wikidata	
metric-space	attribute	single	wordnet	
metric-space	logical-relation	single	sumo	
metric-space	mathematical-set	accepted	sumo wordnet	
metric-space	mathematical-space	accepted	claude wordnet	
metric-space	mathematical-structure	single	wikidata	
metric-space	subset	single	sumo	
metric-space	topological-space	accepted	claude wikidata	
middleman	logical-relation	single	sumo	
midnight	logical-relation	single	sumo	
mile	logical-relation	single	sumo	
military-action	expression	single	opencyc	
military-operation	expression	single	opencyc	
miner	expression	single	opencyc	
miner	logical-relation	single	sumo	
minimal-element	concept	accepted	peter	
minimum	logical-relation	single	sumo	
minimum-spanning-tree	acyclic-graph	single	wikidata	
minimum-spanning-tree	algebraic-structure	single	wikidata	
minimum-spanning-tree	bipartite-graph	single	wikidata	
minimum-spanning-tree	connected-graph	single	wikidata	
minimum-spanning-tree	graph	single	wikidata	
minimum-spanning-tree	hypergraph	single	wikidata	
minimum-spanning-tree	mathematical-graph	single	wikidata	
minimum-spanning-tree	mathematical-set	single	wikidata	
minimum-spanning-tree	mathematical-structure	single	wikidata	
minimum-spanning-tree	multigraph	single	wikidata	
minimum-spanning-tree	planar-graph	single	wikidata	
minimum-spanning-tree	spanning-tree	accepted	claude wikidata	
minimum-spanning-tree	subgraph	single	wikidata	
minimum-spanning-tree	subset	single	wikidata	
minimum-spanning-tree	tree-graph	single	wikidata	
minimum-spanning-tree	undirected-graph	single	wikidata	
minimum-spanning-tree	weighted-graph	accepted	claude wikidata	
minister	expression	single	opencyc	
minister	logical-relation	single	sumo	
ministry	expression	single	opencyc	
minority	logical-relation	single	sumo	
miracle	logical-relation	single	sumo	
misery	logical-relation	single	sumo	
misgiving	logical-relation	single	sumo	
mistake	expression	single	opencyc	
mistake	logical-relation	single	sumo	
modal-logic	formal-system	accepted	claude wikidata	
modal-logic	mathematical-logic	accepted	peter	
mode	average	accepted	claude wordnet	
mode	cognition	single	wordnet	
mode	logical-relation	single	sumo	
mode	statistic	single	wordnet	
model	expression	single	opencyc	
model-theory	mathematical-logic	accepted	peter wikidata	
modular-arithmetic	arithmetic	accepted	peter	
modular-lattice	algebraic-structure	single	wikidata	
modular-lattice	join-semilattice	single	wikidata	
modular-lattice	mathematical-lattice	accepted	peter wikidata	
modular-lattice	mathematical-structure	single	wikidata	
modular-lattice	meet-semilattice	single	wikidata	
modular-lattice	partially-ordered-set	single	wikidata	
module	algebraic-structure	dissented	wikidata	
module	expression	single	opencyc	
module	mathematical-structure	single	wikidata	
moment	cognition	single	wordnet	
moment	logical-relation	single	sumo	
moment	statistic	accepted	claude wordnet	
momentum	algebraic-structure	single	wikidata	
momentum	logical-relation	single	sumo	
momentum	mathematical-set	dissented	wikidata	
momentum	mathematical-structure	single	wikidata	
monarchy	expression	single	opencyc	
monic-polynomial	function	single	wordnet	
monic-polynomial	logical-relation	single	sumo	
monic-polynomial	mathematical-relation	single	wordnet	
monic-polynomial	polynomial	accepted	claude wikidata wordnet	
monic-polynomial	quantity	single	sumo	
monk	expression	single	opencyc	
monoid	algebraic-magma	single	wikidata	
monoid	algebraic-structure	single	wikidata	
monoid	mathematical-structure	single	wikidata	
monoid	semigroup	accepted	claude wikidata	
monopoly	logical-relation	single	sumo	
monotone-function	algebraic-structure	single	wikidata	
monotone-function	binary-relation	single	wikidata	
monotone-function	function	accepted	peter wikidata	
monotone-function	mathematical-set	single	wikidata	
monotone-function	mathematical-structure	single	wikidata	
morale	logical-relation	single	sumo	
morning	logical-relation	single	sumo	
mortgage	expression	single	opencyc	
mother	expression	single	opencyc	
mother	logical-relation	single	sumo	
motivation	logical-relation	single	sumo	
motivational-drive	logical-relation	single	sumo	
motivational-drive	range-of-a-function	single	sumo	
motorist	logical-relation	single	sumo	
motto	expression	single	opencyc	
multicollinearity	cognition	single	wordnet	
multicollinearity	logical-relation	single	sumo	
multicollinearity	measure	single	sumo	
multicollinearity	method	single	wordnet	
multicollinearity	multiple-regression	accepted	claude wordnet	
multicollinearity	multivariate-analysis	single	wordnet	
multicollinearity	routine	single	sumo	
multicollinearity	signified	single	sumo	
multicollinearity	statistical-method	single	wordnet	
multigraph	hypergraph	dissented	wikidata	
multigraph	mathematical-graph	accepted	peter	
multigraph	mathematical-structure	single	wikidata	
multigraph	system	single	opencyc	
multiple-correlation-coefficient	cognition	single	wordnet	
multiple-correlation-coefficient	correlation-coefficient	accepted	claude wordnet	
multiple-correlation-coefficient	logical-relation	single	sumo	
multiple-correlation-coefficient	parametric-statistic	single	wordnet	
multiple-correlation-coefficient	quantity	single	sumo	
multiple-correlation-coefficient	statistic	single	wordnet	
multiple-regression	cognition	single	wordnet	
multiple-regression	correlation	single	wikidata	
multiple-regression	logical-relation	single	sumo	
multiple-regression	measure	single	sumo	
multiple-regression	method	single	wordnet	
multiple-regression	multivariate-analysis	accepted	claude wordnet	
multiple-regression	routine	single	sumo	
multiple-regression	signified	single	sumo	
multiple-regression	statistical-correlation	dissented	wikidata	
multiple-regression	statistical-method	single	wordnet	
multiplication	act	single	wordnet	
multiplication	activity	single	wordnet	
multiplication	arithmetic-operation	accepted	claude wordnet	
multiplication	event	single	wordnet	
multiplication	mathematical-operation	single	wordnet	
multiplication	procedure	single	wordnet	
multiplicative-inverse	amateur	single	sumo	
multiplicative-inverse	ambiance	single	sumo	
multiplicative-inverse	attribute	single	sumo	
multiplicative-inverse	circumstance	single	sumo	
multiplicative-inverse	civilisation	single	sumo	
multiplicative-inverse	crowd	single	sumo	
multiplicative-inverse	custom	single	sumo	
multiplicative-inverse	danger	single	sumo	
multiplicative-inverse	expert	single	sumo	
multiplicative-inverse	freedom	single	sumo	
multiplicative-inverse	hero	single	sumo	
multiplicative-inverse	lap	single	sumo	
multiplicative-inverse	literary-works	single	sumo	
multiplicative-inverse	logical-relation	single	sumo	
multiplicative-inverse	normal	single	sumo	
multiplicative-inverse	number	accepted	peter	
multiplicative-inverse	point-of-view	single	sumo	
multiplicative-inverse	practice	single	sumo	
multiplicative-inverse	property	single	sumo	
multiplicative-inverse	society	single	sumo	
multiplicative-inverse	status	single	sumo	
multiplicative-inverse	tension	single	sumo	
multiplicative-inverse	way	single	sumo	
multivariate-analysis	cognition	single	wordnet	
multivariate-analysis	field-of-study	single	sumo	
multivariate-analysis	logical-relation	single	sumo	
multivariate-analysis	method	single	wordnet	
multivariate-analysis	signified	single	sumo	
multivariate-analysis	statistical-method	accepted	claude wordnet	
museum	expression	single	opencyc	
music	expression	single	opencyc	
musical-composition	expression	single	opencyc	
musical-composition	logical-relation	single	sumo	
musical-harmony	logical-relation	single	sumo	
musician	expression	single	opencyc	
musician	logical-relation	single	sumo	
mystery	logical-relation	single	sumo	
myth	expression	single	opencyc	
narrative	expression	single	opencyc	
nationality	logical-relation	single	sumo	
natural-language	expression	single	opencyc	
natural-law	expression	single	opencyc	
natural-number	integer	accepted	peter	
natural-science	logical-relation	single	sumo	
nature	logical-relation	single	sumo	
navy	expression	single	opencyc	
need	logical-relation	single	sumo	
needle	manifold	single	opencyc	
negative-correlation	cognition	single	wordnet	
negative-correlation	field-of-study	single	wordnet	
negative-correlation	logical-relation	single	sumo	
negative-correlation	mathematics	single	wordnet	
negative-correlation	number	single	sumo	
negative-correlation	quantity	single	sumo	
negative-correlation	science	single	wordnet	
negative-correlation	statistical-correlation	accepted	claude wordnet	
negative-correlation	statistics	dissented	wordnet	
negligence	logical-relation	single	sumo	
negligence	range-of-a-function	single	sumo	
neighbor	logical-relation	single	sumo	
nephew	logical-relation	single	sumo	
newcomer	logical-relation	single	sumo	
news	expression	single	opencyc	
night	logical-relation	single	sumo	
nightmare	expression	single	opencyc	
nomination	expression	single	opencyc	
non-euclidean-geometry	cognition	single	wordnet	
non-euclidean-geometry	field-of-study	accepted	sumo wordnet	
non-euclidean-geometry	geometry	accepted	claude wordnet	
non-euclidean-geometry	logical-relation	single	sumo	
non-euclidean-geometry	mathematics	single	wordnet	
non-euclidean-geometry	science	single	wordnet	
non-euclidean-geometry	signified	single	sumo	
non-sequitur	accomplishment	single	sumo	
non-sequitur	act	single	sumo	
non-sequitur	activity	single	sumo	
non-sequitur	cognition	single	wordnet	
non-sequitur	concept	single	wordnet	
non-sequitur	event	single	sumo	
non-sequitur	hypothesis	dissented	wordnet	
non-sequitur	idea	single	wordnet	
non-sequitur	information	single	sumo	
non-sequitur	phenomenon	single	sumo	
non-sequitur	procedure	single	sumo	
non-sequitur	proposition	accepted	peter	
non-sequitur	thinking	single	sumo	
non-sequitur	universe	single	sumo	
non-sequitur	volition	single	sumo	
nonagon	algebraic-structure	single	wikidata	
nonagon	attribute	accepted	sumo wordnet	
nonagon	geometric-shape	single	wikidata	
nonagon	locus	single	wikidata	
nonagon	logical-relation	single	sumo	
nonagon	manifold	single	opencyc	
nonagon	mathematical-set	single	wikidata	
nonagon	mathematical-structure	single	wikidata	
nonagon	plane	single	opencyc	
nonagon	polygon	accepted	opencyc wikidata wordnet	
nonagon	property	single	sumo	
nonagon	shape	accepted	sumo wordnet	
nonagon	surface	single	opencyc	
nonce	concept	accepted	peter	
nonparametric-statistic	cognition	single	wordnet	
nonparametric-statistic	logical-relation	single	sumo	
nonparametric-statistic	quantity	single	sumo	
nonparametric-statistic	statistic	accepted	claude wordnet	
nonpayment	logical-relation	single	sumo	
nonsense	logical-relation	single	sumo	
norm	expression	single	opencyc	
norm	logical-relation	single	sumo	
normal	algebraic-structure	single	wikidata	
normal	geometric-shape	dissented	wikidata	
normal	locus	single	wikidata	
normal	logical-relation	single	sumo	
normal	mathematical-set	single	wikidata	
normal	mathematical-structure	single	wikidata	
normal-curve	attribute	single	wordnet	
normal-curve	curved-shape	accepted	claude wordnet	
normal-curve	logical-relation	single	sumo	
normal-curve	shape	single	wordnet	
normal-distribution	cognition	single	wordnet	
normal-distribution	function	single	opencyc	
normal-distribution	logical-relation	single	sumo	
normal-distribution	mathematical-relation	single	opencyc	
normal-distribution	statistical-distribution	accepted	opencyc wordnet	
notion	logical-relation	single	sumo	
noun	expression	single	opencyc	
novel	expression	single	opencyc	
nowadays	logical-relation	single	sumo	
np-completeness	complexity-class	accepted	peter	
nuance	logical-relation	single	sumo	
null-space	attribute	single	wordnet	
null-space	logical-relation	single	sumo	
null-space	mathematical-set	accepted	sumo wordnet	
null-space	mathematical-space	accepted	claude wordnet	
null-space	subset	single	sumo	
number	logical-relation	single	sumo	
number-theory	mathematics	accepted	peter	
numeral	expression	single	opencyc	
numerical-analysis	cognition	single	wordnet	
numerical-analysis	field-of-study	accepted	sumo wordnet	
numerical-analysis	logical-relation	single	sumo	
numerical-analysis	mathematics	accepted	claude wordnet	
numerical-analysis	science	single	wordnet	
numerical-analysis	signified	single	sumo	
nun	expression	single	opencyc	
nurse	expression	single	opencyc	
nurse	logical-relation	single	sumo	
oblique-triangle	attribute	single	wordnet	
oblique-triangle	polygon	single	wordnet	
oblique-triangle	shape	single	wordnet	
oblique-triangle	triangle	accepted	claude wordnet	
observation	expression	single	opencyc	
obtuse-triangle	attribute	single	wordnet	
obtuse-triangle	polygon	single	wordnet	
obtuse-triangle	shape	single	wordnet	
obtuse-triangle	triangle	accepted	claude wordnet	
occasion	logical-relation	single	sumo	
occupation	expression	single	opencyc	
occupation	logical-relation	single	sumo	
ocean.quantity	logical-relation	single	sumo	
octagon	algebraic-structure	single	wikidata	
octagon	attribute	accepted	sumo wordnet	
octagon	geometric-shape	single	wikidata	
octagon	locus	single	wikidata	
octagon	logical-relation	single	sumo	
octagon	manifold	single	opencyc	
octagon	mathematical-set	single	wikidata	
octagon	mathematical-structure	single	wikidata	
octagon	plane	single	opencyc	
octagon	polygon	accepted	opencyc wikidata wordnet	
octagon	property	single	sumo	
octagon	shape	accepted	sumo wordnet	
octagon	surface	single	opencyc	
odd-number	algebraic-number	single	wikidata	
odd-number	algebraic-structure	single	wikidata	
odd-number	complex-number	single	wikidata	
odd-number	integer	accepted	claude wikidata	
odd-number	join-semilattice	single	wikidata	
odd-number	mathematical-lattice	single	wikidata	
odd-number	mathematical-structure	single	wikidata	
odd-number	meet-semilattice	single	wikidata	
odd-number	number	single	wikidata	
odd-number	partially-ordered-set	single	wikidata	
odd-number	quaternion	single	wikidata	
odd-number	rational-number	single	wikidata	
odd-number	real-number	single	wikidata	
odd-number	totally-ordered-set	single	wikidata	
oddness	amateur	single	sumo	
oddness	ambiance	single	sumo	
oddness	attribute	single	sumo	
oddness	circumstance	single	sumo	
oddness	civilisation	single	sumo	
oddness	crowd	single	sumo	
oddness	custom	single	sumo	
oddness	danger	single	sumo	
oddness	expert	single	sumo	
oddness	freedom	single	sumo	
oddness	hero	single	sumo	
oddness	lap	single	sumo	
oddness	literary-works	single	sumo	
oddness	logical-relation	single	sumo	
oddness	mathematical-relation	single	wordnet	
oddness	normal	single	sumo	
oddness	parity	accepted	claude wordnet	
oddness	point-of-view	single	sumo	
oddness	practice	single	sumo	
oddness	property	single	sumo	
oddness	society	single	sumo	
oddness	status	single	sumo	
oddness	tension	single	sumo	
oddness	way	single	sumo	
offspring	logical-relation	single	sumo	
old-age	logical-relation	single	sumo	
olfactory-property	logical-relation	single	sumo	
omission	logical-relation	single	sumo	
one-fourth	complex-number	single	wordnet	
one-fourth	logical-relation	single	sumo	
one-half	complex-number	single	wordnet	
one-half	logical-relation	single	sumo	
one-way-function	algebraic-structure	single	wikidata	
one-way-function	binary-relation	single	wikidata	
one-way-function	function	accepted	peter wikidata	
one-way-function	mathematical-set	single	wikidata	
one-way-function	mathematical-structure	single	wikidata	
open-interval	algebraic-structure	single	wikidata	
open-interval	interval	accepted	claude wordnet	
open-interval	logical-relation	single	sumo	
open-interval	mathematical-set	accepted	sumo wikidata wordnet	
open-interval	mathematical-structure	single	wikidata	
open-interval	subset	single	sumo	
operating-system	expression	single	opencyc	
operation	expression	single	opencyc	
operator	adult	single	opencyc	
operator	expression	single	opencyc	
operator	function	accepted	claude wordnet	
operator	human	single	opencyc	
operator	logical-relation	single	sumo	
operator	mammal	single	opencyc	
operator	mathematical-relation	single	wordnet	
operator	structure	single	opencyc	
operator	system	single	opencyc	
operator	vertebrate	single	opencyc	
operator	worker	accepted	opencyc wikidata	
opinion	logical-relation	single	sumo	
opportunity	logical-relation	single	sumo	
opposing-view	logical-relation	single	sumo	
opposite	logical-relation	single	sumo	
optimism	logical-relation	single	sumo	
optimism	range-of-a-function	single	sumo	
option	expression	single	opencyc	
option	logical-relation	single	sumo	
orchestra	expression	single	opencyc	
order-chain	totally-ordered-set	accepted	peter	
order-dimension	number	accepted	peter	
order-embedding	algebraic-structure	single	wikidata	
order-embedding	binary-relation	single	wikidata	
order-embedding	function	single	wikidata	
order-embedding	mathematical-set	single	wikidata	
order-embedding	mathematical-structure	single	wikidata	
order-embedding	monotone-function	accepted	peter wikidata	
order-filter	upper-set	accepted	peter	
order-ideal	lower-set	accepted	peter	
order-isomorphism	isomorphism	accepted	peter wikidata	
order-isomorphism	monotone-function	accepted	peter	
